<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.20	09:00:00	130395	130440	130255	130320	49679	180808	5
2024.02.20	09:05:00	130320	130335	130180	130275	46218	167458	5
2024.02.20	09:10:00	130280	130335	130210	130305	30054	101309	5
2024.02.20	09:15:00	130310	130310	130205	130290	32995	108355	5
2024.02.20	09:20:00	130290	130300	130180	130225	29998	108732	5
2024.02.20	09:25:00	130225	130230	130140	130205	42768	165453	5
2024.02.20	09:30:00	130205	130260	130165	130215	31489	113836	5
2024.02.20	09:35:00	130215	130260	130150	130240	31578	118129	5
2024.02.20	09:40:00	130245	130250	130155	130200	21801	78523	5
2024.02.20	09:45:00	130200	130235	130165	130185	20700	78248	5
2024.02.20	09:50:00	130190	130200	130085	130100	41162	151542	5
2024.02.20	09:55:00	130100	130235	130085	130220	39339	147427	5
2024.02.20	10:00:00	130220	130315	130140	130260	82853	312531	5
2024.02.20	10:05:00	130255	130475	130215	130430	89624	327227	5
2024.02.20	10:10:00	130420	130670	130405	130545	100510	386537	5
2024.02.20	10:15:00	130550	130750	130470	130640	92642	344672	5
2024.02.20	10:20:00	130640	130750	130490	130740	86309	305311	5
2024.02.20	10:25:00	130735	130865	130730	130860	65869	249108	5
2024.02.20	10:30:00	130855	130985	130835	130880	77769	315521	5
2024.02.20	10:35:00	130880	131060	130815	131055	77471	290974	5
2024.02.20	10:40:00	131050	131215	131050	131130	78499	322431	5
2024.02.20	10:45:00	131125	131285	131120	131250	55322	226716	5
2024.02.20	10:50:00	131250	131260	131120	131215	52219	208218	5
2024.02.20	10:55:00	131210	131230	131065	131125	47232	174020	5
2024.02.20	11:00:00	131125	131340	131080	131310	65107	242372	5
2024.02.20	11:05:00	131315	131315	131165	131210	45037	170754	5
2024.02.20	11:10:00	131210	131305	131145	131255	41643	158294	5
2024.02.20	11:15:00	131255	131310	131185	131215	29431	114335	5
2024.02.20	11:20:00	131220	131280	131210	131230	21830	101429	5
2024.02.20	11:25:00	131230	131445	131225	131445	56993	236388	5
2024.02.20	11:30:00	131440	131655	131365	131620	103737	473238	5
2024.02.20	11:35:00	131625	131645	131475	131475	64010	284305	5
2024.02.20	11:40:00	131475	131535	131390	131395	50031	198139	5
2024.02.20	11:45:00	131395	131670	131390	131600	62287	262027	5
2024.02.20	11:50:00	131605	131730	131565	131685	53907	223767	5
2024.02.20	11:55:00	131680	131705	131610	131630	32560	132962	5
2024.02.20	12:00:00	131630	131750	131625	131695	37723	153223	5
2024.02.20	12:05:00	131695	131845	131670	131725	57660	244219	5
2024.02.20	12:10:00	131730	131750	131580	131620	45808	195414	5
2024.02.20	12:15:00	131620	131795	131615	131755	41691	172407	5
2024.02.20	12:20:00	131760	131845	131715	131785	37580	159490	5
2024.02.20	12:25:00	131785	131810	131735	131745	20938	88073	5
2024.02.20	12:30:00	131745	131775	131680	131740	29141	120823	5
2024.02.20	12:35:00	131735	131805	131690	131730	27918	112792	5
2024.02.20	12:40:00	131730	131740	131635	131640	22746	88864	5
2024.02.20	12:45:00	131640	131730	131635	131670	21513	84524	5
2024.02.20	12:50:00	131670	131790	131665	131755	24450	97820	5
2024.02.20	12:55:00	131755	131800	131710	131790	21290	86900	5
2024.02.20	13:00:00	131790	131805	131740	131760	14994	58927	5
2024.02.20	13:05:00	131760	131805	131685	131735	27476	119617	5
2024.02.20	13:10:00	131735	131740	131655	131685	21243	89012	5
2024.02.20	13:15:00	131680	131715	131600	131610	25086	108887	5
2024.02.20	13:20:00	131605	131645	131565	131600	25996	101958	5
2024.02.20	13:25:00	131605	131610	131555	131565	16983	66726	5
2024.02.20	13:30:00	131570	131605	131515	131600	26739	105575	5
2024.02.20	13:35:00	131600	131660	131565	131610	32393	129636	5
2024.02.20	13:40:00	131615	131680	131590	131600	25335	99225	5
2024.02.20	13:45:00	131595	131650	131580	131605	17547	66970	5
2024.02.20	13:50:00	131605	131665	131590	131610	18358	71340	5
2024.02.20	13:55:00	131610	131625	131490	131505	32267	128805	5
2024.02.20	14:00:00	131510	131555	131450	131470	38056	149669	5
2024.02.20	14:05:00	131475	131540	131460	131515	19387	73311	5
2024.02.20	14:10:00	131520	131555	131465	131470	22739	93025	5
2024.02.20	14:15:00	131475	131500	131440	131485	17838	71862	5
2024.02.20	14:20:00	131485	131520	131450	131495	17929	66188	5
2024.02.20	14:25:00	131495	131545	131495	131535	17203	65479	5
2024.02.20	14:30:00	131540	131755	131520	131715	57658	226105	5
2024.02.20	14:35:00	131715	131740	131475	131505	55167	237252	5
2024.02.20	14:40:00	131505	131710	131500	131675	47671	208054	5
2024.02.20	14:45:00	131670	131715	131595	131645	31846	131780	5
2024.02.20	14:50:00	131640	131730	131620	131650	30496	121458	5
2024.02.20	14:55:00	131650	131775	131635	131765	31332	129178	5
2024.02.20	15:00:00	131770	131810	131700	131755	34408	134880	5
2024.02.20	15:05:00	131750	131760	131615	131635	37403	152536	5
2024.02.20	15:10:00	131640	131650	131590	131595	21147	89167	5
2024.02.20	15:15:00	131595	131670	131540	131660	34652	148163	5
2024.02.20	15:20:00	131660	131755	131610	131720	34637	135944	5
2024.02.20	15:25:00	131720	131740	131630	131675	30991	118430	5
2024.02.20	15:30:00	131670	131685	131605	131665	25813	98996	5
2024.02.20	15:35:00	131660	131690	131615	131675	19917	76093	5
2024.02.20	15:40:00	131680	131780	131655	131685	35248	137997	5
2024.02.20	15:45:00	131685	131740	131640	131670	23251	94151	5
2024.02.20	15:50:00	131670	131730	131610	131615	21295	88157	5
2024.02.20	15:55:00	131620	131685	131615	131650	15837	64906	5
2024.02.20	16:00:00	131650	131655	131560	131580	27046	124381	5
2024.02.20	16:05:00	131585	131620	131560	131585	19250	84882	5
2024.02.20	16:10:00	131590	131610	131500	131530	27979	128278	5
2024.02.20	16:15:00	131535	131640	131490	131615	37711	165080	5
2024.02.20	16:20:00	131615	131620	131560	131575	22597	95756	5
2024.02.20	16:25:00	131575	131710	131560	131675	34193	143305	5
2024.02.20	16:30:00	131675	131730	131635	131665	28713	120470	5
2024.02.20	16:35:00	131660	131705	131645	131655	15060	61554	5
2024.02.20	16:40:00	131655	131725	131640	131685	17968	80765	5
2024.02.20	16:45:00	131690	131735	131645	131695	22404	93099	5
2024.02.20	16:50:00	131695	131735	131665	131695	16633	70618	5
2024.02.20	16:55:00	131700	131735	131655	131685	16266	71962	5
2024.02.20	17:00:00	131685	131685	131585	131620	25019	105255	5
2024.02.20	17:05:00	131615	131750	131610	131740	27156	121090	5
2024.02.20	17:10:00	131740	131755	131695	131700	17203	74874	5
2024.02.20	17:15:00	131705	131755	131670	131720	21456	96844	5
2024.02.20	17:20:00	131720	131795	131720	131760	19491	87100	5
2024.02.20	17:25:00	131760	131800	131705	131710	21543	94337	5
2024.02.20	17:30:00	131705	131720	131620	131650	24225	99047	5
2024.02.20	17:35:00	131645	131745	131615	131665	26595	109059	5
2024.02.20	17:40:00	131660	131705	131640	131665	16702	64321	5
2024.02.20	17:45:00	131665	131775	131650	131760	19893	74623	5
2024.02.20	17:50:00	131760	131790	131715	131765	19829	74597	5
2024.02.20	17:55:00	131765	131885	131760	131870	27724	107283	5
2024.02.20	18:00:00	131875	131990	131845	131985	25581	113174	5
2024.02.20	18:05:00	131980	131985	131935	131975	10604	45216	5
2024.02.20	18:10:00	131980	132060	131965	131995	18065	83939	5
2024.02.20	18:15:00	131990	132010	131920	131940	12247	53097	5
2024.02.20	18:20:00	131935	132070	131855	132070	6476	41471	5
2024.02.21	09:00:00	131520	131665	131485	131585	66005	191841	5
2024.02.21	09:05:00	131580	131640	131485	131605	42439	128581	5
2024.02.21	09:10:00	131605	131660	131565	131595	25261	83104	5
2024.02.21	09:15:00	131595	131675	131570	131610	38702	127883	5
2024.02.21	09:20:00	131610	131620	131490	131525	34100	114974	5
2024.02.21	09:25:00	131520	131550	131460	131485	30697	107021	5
2024.02.21	09:30:00	131490	131530	131460	131505	25446	89314	5
2024.02.21	09:35:00	131500	131510	131475	131495	13016	42812	5
2024.02.21	09:40:00	131495	131575	131490	131570	23945	76713	5
2024.02.21	09:45:00	131570	131615	131500	131525	35567	111608	5
2024.02.21	09:50:00	131525	131550	131500	131535	16379	52138	5
2024.02.21	09:55:00	131530	131585	131530	131545	17360	60684	5
2024.02.21	10:00:00	131545	131870	131540	131855	90029	303527	5
2024.02.21	10:05:00	131850	131895	131610	131665	95631	335749	5
2024.02.21	10:10:00	131665	131815	131565	131630	87779	288554	5
2024.02.21	10:15:00	131630	131665	131475	131645	84743	303123	5
2024.02.21	10:20:00	131650	131675	131490	131530	60415	206063	5
2024.02.21	10:25:00	131530	131610	131505	131605	38702	147381	5
2024.02.21	10:30:00	131605	131755	131600	131750	72747	281553	5
2024.02.21	10:35:00	131755	131825	131605	131630	82199	335761	5
2024.02.21	10:40:00	131625	131710	131575	131630	53736	212570	5
2024.02.21	10:45:00	131630	131735	131615	131720	41820	167483	5
2024.02.21	10:50:00	131720	131735	131545	131575	54493	211836	5
2024.02.21	10:55:00	131580	131700	131535	131585	45358	176023	5
2024.02.21	11:00:00	131590	131670	131535	131625	38759	147360	5
2024.02.21	11:05:00	131625	131715	131550	131555	44426	181064	5
2024.02.21	11:10:00	131555	131755	131535	131715	50563	198358	5
2024.02.21	11:15:00	131715	131845	131675	131835	51528	193474	5
2024.02.21	11:20:00	131830	131865	131730	131760	45384	171742	5
2024.02.21	11:25:00	131755	131805	131630	131635	54390	212977	5
2024.02.21	11:30:00	131635	131755	131550	131705	84079	324651	5
2024.02.21	11:35:00	131710	131780	131635	131695	61285	243246	5
2024.02.21	11:40:00	131695	131920	131690	131885	73881	290881	5
2024.02.21	11:45:00	131890	131985	131765	131785	75882	288876	5
2024.02.21	11:50:00	131785	131910	131765	131835	44390	159678	5
2024.02.21	11:55:00	131835	131845	131675	131715	48203	178738	5
2024.02.21	12:00:00	131715	131810	131640	131765	53078	197488	5
2024.02.21	12:05:00	131760	131775	131645	131755	37885	141660	5
2024.02.21	12:10:00	131755	131820	131690	131740	31304	111120	5
2024.02.21	12:15:00	131740	131805	131680	131685	28923	112334	5
2024.02.21	12:20:00	131690	131720	131600	131620	32735	125882	5
2024.02.21	12:25:00	131625	131630	131510	131550	42452	161579	5
2024.02.21	12:30:00	131550	131625	131480	131500	41537	151482	5
2024.02.21	12:35:00	131500	131645	131455	131635	44445	165732	5
2024.02.21	12:40:00	131630	131675	131580	131670	28091	98198	5
2024.02.21	12:45:00	131665	131685	131565	131630	31621	120622	5
2024.02.21	12:50:00	131635	131665	131580	131595	22955	82201	5
2024.02.21	12:55:00	131600	131635	131580	131615	12430	44929	5
2024.02.21	13:00:00	131620	131670	131620	131655	19011	70677	5
2024.02.21	13:05:00	131660	131715	131620	131700	24382	88771	5
2024.02.21	13:10:00	131695	131795	131680	131790	31302	116332	5
2024.02.21	13:15:00	131790	131815	131730	131800	28099	103573	5
2024.02.21	13:20:00	131805	131855	131705	131735	37762	141547	5
2024.02.21	13:25:00	131730	131755	131630	131645	30862	118129	5
2024.02.21	13:30:00	131640	131720	131640	131690	27732	108646	5
2024.02.21	13:35:00	131695	131695	131495	131545	46681	172085	5
2024.02.21	13:40:00	131545	131640	131500	131635	32189	124189	5
2024.02.21	13:45:00	131630	131760	131625	131760	31575	122870	5
2024.02.21	13:50:00	131760	131825	131715	131770	35954	144857	5
2024.02.21	13:55:00	131770	131805	131725	131790	25233	96724	5
2024.02.21	14:00:00	131790	131865	131785	131825	30415	113734	5
2024.02.21	14:05:00	131820	131850	131735	131765	40941	151835	5
2024.02.21	14:10:00	131760	131775	131560	131580	48068	185471	5
2024.02.21	14:15:00	131580	131640	131530	131630	34848	140454	5
2024.02.21	14:20:00	131625	131680	131585	131630	31423	126881	5
2024.02.21	14:25:00	131635	131645	131520	131600	31218	121353	5
2024.02.21	14:30:00	131595	131640	131490	131505	35342	134350	5
2024.02.21	14:35:00	131510	131550	131460	131505	31342	115425	5
2024.02.21	14:40:00	131510	131530	131325	131360	52802	211187	5
2024.02.21	14:45:00	131360	131430	131320	131420	33997	133475	5
2024.02.21	14:50:00	131420	131470	131360	131405	33191	133257	5
2024.02.21	14:55:00	131405	131435	131300	131330	37704	144079	5
2024.02.21	15:00:00	131325	131460	131215	131410	83409	336744	5
2024.02.21	15:05:00	131405	131445	131275	131420	50289	181113	5
2024.02.21	15:10:00	131420	131490	131390	131460	32425	116949	5
2024.02.21	15:15:00	131460	131510	131410	131475	30343	109618	5
2024.02.21	15:20:00	131480	131565	131460	131525	30497	120859	5
2024.02.21	15:25:00	131530	131560	131460	131525	28967	112073	5
2024.02.21	15:30:00	131525	131585	131465	131525	31875	118590	5
2024.02.21	15:35:00	131525	131595	131475	131565	21727	79645	5
2024.02.21	15:40:00	131565	131620	131535	131590	21799	81314	5
2024.02.21	15:45:00	131585	131685	131575	131680	32569	130151	5
2024.02.21	15:50:00	131675	131700	131580	131590	28343	102587	5
2024.02.21	15:55:00	131595	131670	131570	131625	23764	91024	5
2024.02.21	16:00:00	131630	131875	131460	131740	79513	307855	5
2024.02.21	16:05:00	131735	131770	131650	131730	40397	156721	5
2024.02.21	16:10:00	131735	131835	131705	131725	37766	149283	5
2024.02.21	16:15:00	131720	131895	131660	131780	48886	193324	5
2024.02.21	16:20:00	131780	131875	131670	131735	40289	155052	5
2024.02.21	16:25:00	131730	131800	131635	131740	38666	157433	5
2024.02.21	16:30:00	131740	131780	131680	131680	23663	86513	5
2024.02.21	16:35:00	131680	131715	131620	131655	21031	80000	5
2024.02.21	16:40:00	131660	131720	131615	131635	28358	114129	5
2024.02.21	16:45:00	131635	131755	131610	131740	26965	110172	5
2024.02.21	16:50:00	131740	131825	131740	131825	22143	87163	5
2024.02.21	16:55:00	131820	131920	131790	131825	33138	130630	5
2024.02.21	17:00:00	131825	131830	131715	131730	24609	86804	5
2024.02.21	17:05:00	131735	131760	131680	131685	22825	86000	5
2024.02.21	17:10:00	131685	131705	131630	131675	21882	80264	5
2024.02.21	17:15:00	131680	131725	131610	131700	26128	106922	5
2024.02.21	17:20:00	131705	131730	131635	131715	17414	61776	5
2024.02.21	17:25:00	131710	131775	131705	131740	19227	70853	5
2024.02.21	17:30:00	131745	131840	131730	131780	20718	82333	5
2024.02.21	17:35:00	131785	131875	131780	131840	19846	76051	5
2024.02.21	17:40:00	131845	131920	131830	131855	24897	95694	5
2024.02.21	17:45:00	131855	131865	131795	131840	18833	67013	5
2024.02.21	17:50:00	131845	131910	131825	131905	22550	83013	5
2024.02.21	17:55:00	131905	132010	131900	131990	25941	100839	5
2024.02.21	18:00:00	131995	132035	131940	132015	13990	55805	5
2024.02.21	18:05:00	132010	132030	131965	131995	10456	43362	5
2024.02.21	18:10:00	132000	132025	131945	132020	10265	41780	5
2024.02.21	18:15:00	132020	132050	131985	131995	9517	49519	5
2024.02.21	18:20:00	132000	132245	131885	132245	12473	78549	5
2024.02.22	09:00:00	132950	133000	132615	132785	93207	293108	5
2024.02.22	09:05:00	132780	132985	132775	132835	49552	161326	5
2024.02.22	09:10:00	132830	132865	132765	132805	27233	100859	5
2024.02.22	09:15:00	132805	132845	132765	132785	22598	79708	5
2024.02.22	09:20:00	132780	132790	132635	132685	40428	133922	5
2024.02.22	09:25:00	132690	132705	132625	132660	18663	63172	5
2024.02.22	09:30:00	132655	132665	132610	132640	16081	56990	5
2024.02.22	09:35:00	132635	132660	132540	132560	31562	109857	5
2024.02.22	09:40:00	132560	132600	132550	132555	19073	69529	5
2024.02.22	09:45:00	132555	132645	132545	132635	22718	79476	5
2024.02.22	09:50:00	132640	132645	132590	132600	17479	61717	5
2024.02.22	09:55:00	132600	132665	132515	132530	36697	122446	5
2024.02.22	10:00:00	132535	132570	132485	132505	33939	122880	5
2024.02.22	10:05:00	132510	132545	132440	132455	38968	145856	5
2024.02.22	10:10:00	132455	132520	132440	132460	28552	100204	5
2024.02.22	10:15:00	132460	132560	132395	132555	58950	207668	5
2024.02.22	10:20:00	132560	132595	132490	132535	47716	165702	5
2024.02.22	10:25:00	132530	132580	132440	132505	32192	106903	5
2024.02.22	10:30:00	132505	132605	132315	132480	99350	330278	5
2024.02.22	10:35:00	132480	132580	132425	132470	47656	165954	5
2024.02.22	10:40:00	132465	132645	132450	132635	52750	187648	5
2024.02.22	10:45:00	132635	132730	132565	132650	77255	266374	5
2024.02.22	10:50:00	132650	132670	132460	132485	54693	195861	5
2024.02.22	10:55:00	132485	132525	132405	132430	58917	215523	5
2024.02.22	11:00:00	132430	132505	132390	132475	44505	165688	5
2024.02.22	11:05:00	132475	132475	132370	132420	31987	117794	5
2024.02.22	11:10:00	132420	132495	132380	132485	32729	129646	5
2024.02.22	11:15:00	132485	132500	132355	132355	43346	164958	5
2024.02.22	11:20:00	132355	132450	132335	132420	36520	149453	5
2024.02.22	11:25:00	132420	132540	132420	132475	48520	181566	5
2024.02.22	11:30:00	132475	132525	132145	132175	102021	408653	5
2024.02.22	11:35:00	132175	132300	132150	132205	64124	262821	5
2024.02.22	11:40:00	132210	132245	132070	132210	60056	233037	5
2024.02.22	11:45:00	132210	132375	132210	132300	72096	284550	5
2024.02.22	11:50:00	132305	132430	132080	132170	93121	374132	5
2024.02.22	11:55:00	132175	132260	132140	132190	38253	139622	5
2024.02.22	12:00:00	132190	132245	131990	132015	71676	288874	5
2024.02.22	12:05:00	132020	132075	131955	131995	49295	199426	5
2024.02.22	12:10:00	131995	132125	131960	132110	46235	179801	5
2024.02.22	12:15:00	132110	132140	131925	131970	56137	213741	5
2024.02.22	12:20:00	131970	132100	131940	132090	40506	161486	5
2024.02.22	12:25:00	132085	132115	131995	132060	34211	130681	5
2024.02.22	12:30:00	132060	132100	131980	132055	30369	114225	5
2024.02.22	12:35:00	132060	132085	131910	132000	38498	147532	5
2024.02.22	12:40:00	132000	132050	131935	131985	30587	119490	5
2024.02.22	12:45:00	131990	131995	131870	131880	37680	147335	5
2024.02.22	12:50:00	131880	131950	131870	131945	25334	96122	5
2024.02.22	12:55:00	131945	132015	131885	132015	35103	135530	5
2024.02.22	13:00:00	132015	132090	131980	132035	37551	142636	5
2024.02.22	13:05:00	132035	132100	131965	132035	32716	116507	5
2024.02.22	13:10:00	132030	132080	132010	132075	21606	80504	5
2024.02.22	13:15:00	132070	132110	132030	132050	22134	83343	5
2024.02.22	13:20:00	132050	132150	132025	132130	27774	104657	5
2024.02.22	13:25:00	132130	132150	132090	132135	14766	56946	5
2024.02.22	13:30:00	132135	132170	132060	132105	28101	109376	5
2024.02.22	13:35:00	132110	132170	132085	132095	20550	79543	5
2024.02.22	13:40:00	132100	132125	132055	132065	20752	78443	5
2024.02.22	13:45:00	132065	132110	132005	132040	30477	114572	5
2024.02.22	13:50:00	132040	132160	132030	132145	26339	101785	5
2024.02.22	13:55:00	132150	132180	132100	132115	23798	88922	5
