<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.07	13:00:00	127415	127415	126975	127005	376520	1356554	5
2024.08.07	14:00:00	127005	127170	126835	127075	496200	1754032	5
2024.08.07	15:00:00	127070	127330	126850	127305	455835	1634357	5
2024.08.07	16:00:00	127310	127750	127260	127635	438769	1700659	5
2024.08.07	17:00:00	127635	127885	127460	127500	199342	753999	5
2024.08.07	18:00:00	127495	127730	127495	127680	47756	132813	5
2024.08.08	09:00:00	127400	127950	127395	127605	670614	2312031	5
2024.08.08	10:00:00	127605	128410	127600	128370	958902	3476705	5
2024.08.08	11:00:00	128370	128720	128325	128595	493486	1965277	5
2024.08.08	12:00:00	128590	128865	128520	128815	327867	1285777	5
2024.08.08	13:00:00	128815	128830	128665	128735	223270	867780	5
2024.08.08	14:00:00	128735	128905	128610	128755	287123	1139924	5
2024.08.08	15:00:00	128755	128975	128715	128840	316228	1262123	5
2024.08.08	16:00:00	128840	128845	128695	128750	239914	919944	5
2024.08.08	17:00:00	128750	129085	128675	129035	213030	892835	5
2024.08.08	18:00:00	129040	129265	129020	129160	71181	185239	5
2024.08.09	09:00:00	128835	129620	128635	129525	644981	2284625	5
2024.08.09	10:00:00	129530	129765	129135	129325	833967	3141760	5
2024.08.09	11:00:00	129330	129840	129160	129790	627253	2369683	5
2024.08.09	12:00:00	129790	130040	129780	129855	350198	1372011	5
2024.08.09	13:00:00	129855	130245	129850	130225	291836	1165991	5
2024.08.09	14:00:00	130230	130870	130220	130570	457985	1979881	5
2024.08.09	15:00:00	130570	130715	130470	130625	263535	1067367	5
2024.08.09	16:00:00	130625	130840	130565	130805	238925	1097955	5
2024.08.09	17:00:00	130810	131165	130790	131115	139763	666502	5
2024.08.09	18:00:00	131120	131155	130800	130990	46144	124858	5
2024.08.12	09:00:00	131000	131750	130905	131675	626120	2189918	5
2024.08.12	10:00:00	131680	131820	131290	131365	825092	2829254	5
2024.08.12	11:00:00	131360	131665	131305	131620	487802	1689845	5
2024.08.12	12:00:00	131615	131685	131345	131635	438765	1584696	5
2024.08.12	13:00:00	131635	131805	131570	131685	309740	1148493	5
2024.08.12	14:00:00	131685	131690	131350	131450	290258	1135064	5
2024.08.12	15:00:00	131455	131495	131220	131450	335881	1366146	5
2024.08.12	16:00:00	131445	131525	131315	131440	229290	977959	5
2024.08.12	17:00:00	131445	131620	131330	131510	142359	584540	5
2024.08.12	18:00:00	131505	131560	131400	131425	55242	150896	5
2024.08.13	09:00:00	131520	132300	131480	131915	679876	2394349	5
2024.08.13	10:00:00	131915	132270	131820	132170	762025	2825326	5
2024.08.13	11:00:00	132170	132340	132000	132210	523204	1997185	5
2024.08.13	12:00:00	132205	132290	131980	132000	234830	1030082	5
2024.08.13	13:00:00	132000	132465	131985	132310	350857	1515108	5
2024.08.13	14:00:00	132315	132540	132210	132330	434418	1764244	5
2024.08.13	15:00:00	132330	132520	132325	132460	246112	957442	5
2024.08.13	16:00:00	132460	132565	132400	132550	187429	672505	5
2024.08.13	17:00:00	132550	132600	132470	132535	154698	527644	5
2024.08.13	18:00:00	132530	132600	132525	132600	32254	96107	5
2024.08.14	09:00:00	134670	135005	134480	134800	596532	1861957	5
2024.08.14	10:00:00	134795	135180	134530	134970	859256	2889359	5
2024.08.14	11:00:00	134970	135170	134840	135060	415395	1446902	5
2024.08.14	12:00:00	135065	135360	134970	135330	320194	1210757	5
2024.08.14	13:00:00	135330	135420	135175	135395	307063	1168608	5
2024.08.14	14:00:00	135395	135805	135350	135760	408216	1613574	5
2024.08.14	15:00:00	135765	136010	135725	135935	277939	1084295	5
2024.08.14	16:00:00	135935	135955	135515	135530	291731	1193398	5
2024.08.14	17:00:00	135525	135525	135300	135415	188250	808526	5
2024.08.14	18:00:00	135415	135440	134800	135250	58152	170485	5
2024.08.15	09:00:00	135410	135895	135355	135830	715250	2483995	5
2024.08.15	10:00:00	135830	136275	135630	136110	790978	2857300	5
2024.08.15	11:00:00	136115	136410	136020	136375	421042	1683246	5
2024.08.15	12:00:00	136375	136620	136345	136575	279160	1184943	5
2024.08.15	13:00:00	136580	136770	136545	136615	226890	985340	5
2024.08.15	14:00:00	136620	136740	136525	136595	242422	1034146	5
2024.08.15	15:00:00	136595	136655	136250	136345	403070	1684390	5
2024.08.15	16:00:00	136350	136545	136275	136345	256233	1089215	5
2024.08.15	17:00:00	136350	136465	136300	136430	130321	537566	5
2024.08.15	18:00:00	136435	136540	136355	136425	52477	143302	5
2024.08.16	09:00:00	136200	137050	136120	136975	573533	1996597	5
2024.08.16	10:00:00	136975	137010	136750	136870	583823	2183705	5
2024.08.16	11:00:00	136870	136950	136280	136405	618984	2407646	5
2024.08.16	12:00:00	136410	136510	136260	136450	304285	1242533	5
2024.08.16	13:00:00	136455	136730	136415	136615	301652	1235142	5
2024.08.16	14:00:00	136620	136650	136145	136275	339395	1401299	5
2024.08.16	15:00:00	136275	136320	136030	136195	278891	1167306	5
2024.08.16	16:00:00	136195	136245	136065	136200	216760	908214	5
2024.08.16	17:00:00	136205	136210	136040	136090	93788	419146	5
2024.08.16	18:00:00	136090	136235	136085	136205	36796	107241	5
2024.08.19	09:00:00	136355	136775	136325	136640	503497	1711941	5
2024.08.19	10:00:00	136635	137345	136615	137290	783168	2936843	5
2024.08.19	11:00:00	137295	137500	137240	137440	458492	1838406	5
2024.08.19	12:00:00	137435	137805	137365	137720	321189	1347449	5
2024.08.19	13:00:00	137720	137945	137700	137895	252880	1078064	5
2024.08.19	14:00:00	137895	138395	137880	138155	382613	1716294	5
2024.08.19	15:00:00	138155	138255	137950	138025	265111	1122634	5
2024.08.19	16:00:00	138020	138245	137995	138130	243766	1043225	5
2024.08.19	17:00:00	138130	138205	137775	138135	219638	976645	5
2024.08.19	18:00:00	138135	138330	138060	138245	74651	208598	5
2024.08.20	09:00:00	138050	138215	137605	138200	655528	2291113	5
2024.08.20	10:00:00	138200	138305	137570	137705	907813	3360870	5
2024.08.20	11:00:00	137705	137730	137405	137705	468194	1802008	5
2024.08.20	12:00:00	137710	138010	137665	137930	382286	1478822	5
2024.08.20	13:00:00	137930	138400	137895	138140	367166	1523898	5
2024.08.20	14:00:00	138135	138325	137985	138305	336057	1398459	5
2024.08.20	15:00:00	138310	138475	138270	138320	284149	1199284	5
2024.08.20	16:00:00	138320	138420	138195	138255	252849	1089881	5
2024.08.20	17:00:00	138255	138530	138220	138505	150094	643207	5
2024.08.20	18:00:00	138500	138510	138280	138415	60999	165099	5
2024.08.21	09:00:00	138590	138835	138550	138655	418270	1402696	5
2024.08.21	10:00:00	138660	139085	138505	138835	825254	3030301	5
2024.08.21	11:00:00	138840	138915	138415	138505	669621	2449673	5
2024.08.21	12:00:00	138505	138670	138330	138375	306371	1173582	5
2024.08.21	13:00:00	138375	138535	138305	138385	269822	1045415	5
2024.08.21	14:00:00	138380	138570	138260	138380	308313	1170227	5
2024.08.21	15:00:00	138380	138840	138375	138685	431174	1657926	5
2024.08.21	16:00:00	138690	138720	138580	138590	203392	803409	5
2024.08.21	17:00:00	138590	138775	138540	138720	150274	625366	5
2024.08.21	18:00:00	138720	138805	138685	138765	37196	101191	5
2024.08.22	09:00:00	138725	138730	138120	138170	618942	2169104	5
2024.08.22	10:00:00	138170	138340	137640	137715	783446	2885681	5
2024.08.22	11:00:00	137720	137880	137470	137640	527394	1965106	5
2024.08.22	12:00:00	137645	137725	137025	137080	457584	1824956	5
2024.08.22	13:00:00	137080	137250	137000	137095	278632	1089639	5
2024.08.22	14:00:00	137095	137225	136760	136850	485551	1974282	5
2024.08.22	15:00:00	136850	137205	136740	137105	373980	1500494	5
2024.08.22	16:00:00	137100	137270	136895	137105	312787	1234010	5
2024.08.22	17:00:00	137100	137410	137070	137355	186257	749652	5
2024.08.22	18:00:00	137355	137435	137140	137350	44044	132948	5
2024.08.23	09:00:00	137760	137910	137475	137655	613876	2135640	5
2024.08.23	10:00:00	137660	137910	137320	137485	727443	2641690	5
2024.08.23	11:00:00	137485	138345	137435	138325	817394	2945778	5
2024.08.23	12:00:00	138325	138485	138150	138205	367826	1447890	5
2024.08.23	13:00:00	138205	138390	138025	138195	353534	1369461	5
2024.08.23	14:00:00	138195	138225	138070	138180	197725	729725	5
2024.08.23	15:00:00	138175	138265	138005	138045	204435	776838	5
2024.08.23	16:00:00	138040	138100	137785	137815	227592	895928	5
2024.08.23	17:00:00	137810	137840	137585	137740	164352	655321	5
2024.08.23	18:00:00	137740	137800	137610	137750	42155	121934	5
2024.08.26	09:00:00	137965	138380	137770	138290	531853	1792597	5
2024.08.26	10:00:00	138290	138670	137785	138545	1015279	3621639	5
2024.08.26	11:00:00	138545	138790	138355	138440	562537	2031632	5
2024.08.26	12:00:00	138440	138550	138150	138495	412665	1551557	5
2024.08.26	13:00:00	138495	138815	138415	138670	276456	1055642	5
2024.08.26	14:00:00	138665	138950	138625	138740	371085	1494270	5
2024.08.26	15:00:00	138745	138830	138625	138820	239875	942266	5
2024.08.26	16:00:00	138825	138865	138710	138850	192645	822247	5
2024.08.26	17:00:00	138850	138900	138770	138860	126135	535470	5
2024.08.26	18:00:00	138855	138860	138725	138810	39109	108107	5
2024.08.27	09:00:00	138750	139065	138650	138950	640419	2084239	5
2024.08.27	10:00:00	138950	138965	138460	138665	866077	3283236	5
2024.08.27	11:00:00	138670	139070	138535	138890	555555	2171643	5
2024.08.27	12:00:00	138890	139060	138695	138725	356657	1434519	5
2024.08.27	13:00:00	138725	138785	138605	138665	205562	843327	5
2024.08.27	14:00:00	138665	138895	138645	138825	260820	1098685	5
2024.08.27	15:00:00	138825	138950	138785	138835	166726	695016	5
2024.08.27	16:00:00	138835	138950	138765	138800	156174	642034	5
2024.08.27	17:00:00	138795	138825	138570	138645	147857	613774	5
2024.08.27	18:00:00	138645	138735	138585	138625	37066	104014	5
2024.08.28	09:00:00	138260	138380	137940	137960	502401	1668744	5
2024.08.28	10:00:00	137960	138115	137520	137835	915824	3471648	5
2024.08.28	11:00:00	137840	138610	137810	138450	617850	2486381	5
2024.08.28	12:00:00	138450	138585	138155	138510	367554	1501259	5
2024.08.28	13:00:00	138510	138675	138275	138555	353497	1450657	5
2024.08.28	14:00:00	138550	138805	138525	138590	321350	1360269	5
2024.08.28	15:00:00	138595	139015	138495	138980	371866	1649723	5
2024.08.28	16:00:00	138980	139280	138960	139135	316750	1383493	5
2024.08.28	17:00:00	139130	139195	138890	139120	196655	832277	5
2024.08.28	18:00:00	139120	139185	139055	139165	44654	122931	5
2024.08.29	09:00:00	139315	139425	138830	138865	458700	1578118	5
2024.08.29	10:00:00	138865	138870	138120	138405	829224	3333875	5
2024.08.29	11:00:00	138405	138460	137825	137995	618161	2590327	5
2024.08.29	12:00:00	137990	138010	137700	137750	337429	1433380	5
2024.08.29	13:00:00	137745	137825	137510	137640	342120	1436585	5
2024.08.29	14:00:00	137640	137905	137540	137870	281861	1197298	5
2024.08.29	15:00:00	137875	138070	137640	137890	362114	1567256	5
2024.08.29	16:00:00	137885	138035	137660	137735	286038	1279371	5
2024.08.29	17:00:00	137735	137750	137420	137480	148462	699060	5
2024.08.29	18:00:00	137480	137535	137400	137470	38855	115618	5
2024.08.30	09:00:00	137800	137975	136855	136945	717183	2503860	5
2024.08.30	10:00:00	136945	137170	136500	136980	832337	3054197	5
2024.08.30	11:00:00	136980	137860	136930	137655	825289	3129299	5
2024.08.30	12:00:00	137650	137860	137345	137355	428612	1684295	5
2024.08.30	13:00:00	137355	137445	136815	136885	353200	1394957	5
2024.08.30	14:00:00	136885	137155	136870	137065	280441	1055162	5
2024.08.30	15:00:00	137070	137155	136945	137000	195632	753741	5
2024.08.30	16:00:00	137000	137770	136970	137685	263315	1112623	5
2024.08.30	17:00:00	137685	138990	137635	138065	409962	1605160	5
2024.08.30	18:00:00	138070	138220	137870	138025	33341	102416	5
2024.09.02	09:00:00	137250	137485	137000	137090	603440	1935564	5
2024.09.02	10:00:00	137090	137325	136260	136320	854251	3048900	5
2024.09.02	11:00:00	136320	136570	136125	136395	534002	2051064	5
2024.09.02	12:00:00	136390	136590	136340	136460	249145	959381	5
2024.09.02	13:00:00	136455	136580	136295	136555	199291	754532	5
2024.09.02	14:00:00	136555	136945	136490	136655	320509	1187346	5
2024.09.02	15:00:00	136655	136660	136450	136475	171885	632060	5
2024.09.02	16:00:00	136475	136685	136350	136350	213525	825661	5
2024.09.02	17:00:00	136350	136485	136295	136415	149093	562577	5
2024.09.02	18:00:00	136415	136420	136220	136220	45736	119410	5
2024.09.03	09:00:00	135695	136555	135600	136370	681982	2401480	5
2024.09.03	10:00:00	136375	136590	135905	136070	912813	3487945	5
2024.09.03	11:00:00	136070	136555	135795	136130	780346	2988172	5
2024.09.03	12:00:00	136130	136310	135895	135900	405534	1529812	5
2024.09.03	13:00:00	135905	136210	135900	135990	282593	1110683	5
2024.09.03	14:00:00	135990	136430	135980	136105	359180	1449238	5
2024.09.03	15:00:00	136105	136170	135940	136035	287004	1111638	5
2024.09.03	16:00:00	136035	136100	135705	135985	292551	1204423	5
2024.09.03	17:00:00	135985	136145	135905	136105	185487	785970	5
2024.09.03	18:00:00	136100	136250	136050	136220	42451	126155	5
2024.09.04	09:00:00	135880	136685	135755	136520	659237	2213408	5
2024.09.04	10:00:00	136520	137765	136415	137635	928959	3544424	5
2024.09.04	11:00:00	137640	138460	137480	138395	685657	2801479	5
2024.09.04	12:00:00	138400	138425	138090	138100	324658	1325874	5
2024.09.04	13:00:00	138095	138115	137915	137955	249532	1020636	5
2024.09.04	14:00:00	137955	137985	137655	137770	331841	1408439	5
2024.09.04	15:00:00	137770	137920	137690	137770	281710	1140669	5
2024.09.04	16:00:00	137775	138310	137745	137920	402305	1724854	5
2024.09.04	17:00:00	137925	138075	137685	138005	238120	1026397	5
2024.09.04	18:00:00	138005	138075	137780	137920	59881	172166	5
2024.09.05	09:00:00	137850	138340	137270	137535	751803	2540897	5
2024.09.05	10:00:00	137540	138020	137350	137765	896354	3178762	5
2024.09.05	11:00:00	137760	137940	137465	137595	521656	1931664	5
2024.09.05	12:00:00	137600	137755	137485	137520	352837	1348196	5
2024.09.05	13:00:00	137520	138055	137475	138035	388623	1458896	5
2024.09.05	14:00:00	138035	138200	137730	137820	378304	1478755	5
2024.09.05	15:00:00	137820	138000	137700	137880	268637	1141366	5
2024.09.05	16:00:00	137880	138160	137825	138085	259948	1121704	5
2024.09.05	17:00:00	138085	138180	138005	138060	122056	516116	5
2024.09.05	18:00:00	138060	138295	138035	138265	27982	111986	5
2024.09.06	09:00:00	137800	138780	137560	138135	865899	2761289	5
2024.09.06	10:00:00	138135	138170	137290	137415	1066241	3503127	5
2024.09.06	11:00:00	137415	137545	136515	136585	686597	2578126	5
2024.09.06	12:00:00	136590	137015	136230	136280	529615	2073261	5
2024.09.06	13:00:00	136280	136385	136055	136185	308213	1170326	5
2024.09.06	14:00:00	136190	136375	135950	135985	308174	1187173	5
2024.09.06	15:00:00	135985	136165	135835	136120	288037	1137065	5
2024.09.06	16:00:00	136125	136155	135920	135985	216769	879656	5
2024.09.06	17:00:00	135985	136000	135650	135795	161482	665345	5
2024.09.06	18:00:00	135795	135915	135725	135915	29073	98060	5
2024.09.09	09:00:00	136500	136800	135870	136070	589041	1879228	5
2024.09.09	10:00:00	136065	136520	135860	136425	896342	3006957	5
2024.09.09	11:00:00	136425	136595	136270	136390	511428	1861869	5
2024.09.09	12:00:00	136385	136430	136120	136205	243693	905146	5
2024.09.09	13:00:00	136205	136465	136130	136395	291492	1092076	5
2024.09.09	14:00:00	136395	136535	136145	136170	275921	1040286	5
2024.09.09	15:00:00	136170	136250	135980	136220	265230	1013438	5
2024.09.09	16:00:00	136215	136315	136040	136085	206961	818286	5
2024.09.09	17:00:00	136085	136135	135870	135965	149601	592352	5
2024.09.09	18:00:00	135965	135995	135850	135850	22269	80236	5
2024.09.10	09:00:00	135740	136145	135415	135460	682302	2294710	5
2024.09.10	10:00:00	135455	135835	135265	135270	789301	2809694	5
2024.09.10	11:00:00	135270	135435	135035	135230	575628	2153933	5
2024.09.10	12:00:00	135230	135510	135165	135240	296114	1080485	5
2024.09.10	13:00:00	135240	135435	135175	135335	239969	890957	5
2024.09.10	14:00:00	135335	135395	135050	135230	280011	1077536	5
2024.09.10	15:00:00	135225	135640	135225	135605	350641	1407194	5
2024.09.10	16:00:00	135605	135795	135485	135700	262400	1090304	5
2024.09.10	17:00:00	135700	135705	135430	135635	171678	717626	5
2024.09.10	18:00:00	135630	135725	135575	135620	34419	126243	5
2024.09.11	09:00:00	135900	136240	135715	135905	713637	2383996	5
2024.09.11	10:00:00	135905	136310	135435	135590	1034783	3690855	5
2024.09.11	11:00:00	135595	135940	135015	135230	700390	2607166	5
2024.09.11	12:00:00	135235	135725	135165	135690	383091	1449890	5
2024.09.11	13:00:00	135690	136080	135645	135930	318706	1220432	5
2024.09.11	14:00:00	135930	136250	135885	136115	286908	1116309	5
2024.09.11	15:00:00	136110	136135	135835	135865	321735	1289117	5
2024.09.11	16:00:00	135860	135995	135790	135920	194288	736305	5
2024.09.11	17:00:00	135920	136140	135835	135910	157649	601705	5
2024.09.11	18:00:00	135915	135915	135695	135780	22455	79488	5
2024.09.12	09:00:00	136285	136295	135555	135595	570585	1918437	5
2024.09.12	10:00:00	135595	135665	135115	135165	773382	2859711	5
2024.09.12	11:00:00	135165	135325	134725	134800	591023	2373138	5
2024.09.12	12:00:00	134800	135185	134750	134990	321780	1315200	5
2024.09.12	13:00:00	134985	135175	134905	135135	264124	1056425	5
2024.09.12	14:00:00	135135	135440	135025	135395	296629	1249245	5
2024.09.12	15:00:00	135390	135560	135280	135450	322202	1390402	5
2024.09.12	16:00:00	135450	135490	135305	135335	185181	819604	5
2024.09.12	17:00:00	135330	135335	135135	135215	120896	498471	5
2024.09.12	18:00:00	135215	135325	135200	135260	23289	90111	5
2024.09.13	09:00:00	135250	135740	135095	135705	542275	1742882	5
2024.09.13	10:00:00	135705	136995	135695	136870	907993	3242413	5
2024.09.13	11:00:00	136870	137085	136530	137025	561439	2119087	5
2024.09.13	12:00:00	137025	137030	136645	136845	262099	1034252	5
2024.09.13	13:00:00	136850	136865	136155	136225	290831	1215983	5
2024.09.13	14:00:00	136220	136320	135915	135975	340136	1420207	5
2024.09.13	15:00:00	135975	136140	135825	136060	280411	1122358	5
2024.09.13	16:00:00	136060	136240	135995	136125	167493	713206	5
